team,group,live_elo,prob_finish_1st_group,prob_finish_2nd_group,prob_finish_3rd_group,prob_best_third_qualifier,prob_reach_round_32,prob_reach_round_16,prob_reach_quarter_final,prob_reach_semi_final,prob_reach_final,prob_champion,prob_group_exit,prob_round_32_exit,prob_round_16_exit,prob_quarter_final_exit,prob_semi_final_exit,prob_runner_up,champion_rank,exit_stage_floor,performance_premium,adjusted_settlement_value,settlement_reason,is_eliminated,cupmarket_price,market_rank,previous_price,price_change,price_change_percent,generated_at_utc,model_version,bracket_mode
United States,D,1897.342440179041,1.0,0.0,0.0,0.0,1.0,1.0,0.3592,0.13895,0.06845,0.0161,0.0,0.0,0.6408,0.22025000000000003,0.0705,0.052349999999999994,11,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False,41.23,11,39.16,2.0700000000000003,5.286006128702759,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Canada,B,1859.4655817712417,0.0,1.0,0.0,0.0,1.0,1.0,0.2856,0.12245,0.04445,0.01295,0.0,0.0,0.7143999999999999,0.16315000000000002,0.078,0.0315,14,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False,39.02,12,40.61,-1.5899999999999963,-3.91529180004924,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Portugal,K,2032.543892649518,0.0,1.0,0.0,0.0,1.0,0.67975,0.25295,0.147,0.0777,0.0254,0.0,0.32025000000000003,0.42679999999999996,0.10595000000000002,0.06929999999999999,0.052300000000000006,9,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False,34.74,13,35.6,-0.8599999999999994,-2.41573033707865,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Paraguay,D,1910.0130491359168,0.0,0.0,1.0,1.0,1.0,1.0,0.1185,0.0233,0.00525,0.00165,0.0,0.0,0.8815,0.09519999999999999,0.01805,0.0036000000000000003,20,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False,32.94,14,33.98,-1.0399999999999991,-3.0606238964096506,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Switzerland,B,1960.1708214308785,1.0,0.0,0.0,0.0,1.0,0.6033,0.20885,0.083,0.03385,0.01525,0.0,0.39670000000000005,0.39444999999999997,0.12585000000000002,0.049150000000000006,0.0186,13,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False,30.62,15,28.06,2.5600000000000023,9.123307198859596,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Australia,D,1897.239373980468,0.0,1.0,0.0,0.0,1.0,0.57685,0.1262,0.05255,0.0135,0.0044,0.0,0.42315,0.45065,0.07365000000000001,0.03905,0.0091,15,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False,27.5,16,30.33,-2.8299999999999983,-9.330695680844043,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Netherlands,F,2000.7626913022912,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23,15.0,10.84,25.84,floor 15.00; record 2-1-1; GD +6; group score 1.00; Elo score 0.97; loss quality 1.00; market signal 0.67; capped below 30.00,True,25.84,17,24.99,0.8500000000000014,3.401360544217693,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Germany,E,1940.1450694794064,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26,15.0,10.51,25.51,floor 15.00; record 2-0-2; GD +6; group score 1.00; Elo score 0.96; loss quality 0.99; market signal 0.65; capped below 30.00,True,25.51,18,24.68,0.8300000000000018,3.363047001620753,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Japan,F,1954.9668103896377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24,15.0,8.96,23.96,floor 15.00; record 1-2-1; GD +3; group score 0.75; Elo score 0.96; loss quality 0.85; market signal 0.55; capped below 30.00,True,23.96,19,23.26,0.6999999999999993,3.0094582975064457,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Ivory Coast,E,1823.723032454427,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27,15.0,8.83,23.83,floor 15.00; record 2-0-2; GD +1; group score 0.75; Elo score 0.90; loss quality 0.84; market signal 0.54; capped below 30.00,True,23.83,20,23.14,0.6899999999999977,2.981849611063084,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Egypt,G,1844.9786783751013,0.0,1.0,0.0,0.0,1.0,0.42315,0.0813,0.03,0.0072,0.002,0.0,0.57685,0.34185000000000004,0.0513,0.0228,0.0052,17,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False,23.71,21,25.02,-1.3099999999999987,-5.23581135091926,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Algeria,J,1866.7359487939243,0.0,0.0,1.0,1.0,1.0,0.35205,0.12135,0.0286,0.0082,0.0019,0.0,0.64795,0.23069999999999996,0.09275,0.0204,0.006300000000000001,18,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False,23.43,22,22.37,1.0599999999999987,4.738489047831912,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
South Africa,A,1693.614617167326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29,15.0,7.67,22.67,floor 15.00; record 1-1-2; GD -2; group score 0.75; Elo score 0.79; loss quality 0.83; market signal 0.47; capped below 30.00,True,22.67,23,22.07,0.6000000000000014,2.7186225645672923,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Croatia,L,1949.799831445564,0.0,1.0,0.0,0.0,1.0,0.32025,0.0818,0.03785,0.0142,0.00285,0.0,0.6797500000000001,0.23845,0.043949999999999996,0.02365,0.01135,16,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False,22.45,24,22.59,-0.14000000000000057,-0.6197432492253234,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Senegal,I,1862.146613800206,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,15.0,7.35,22.35,floor 15.00; record 1-0-3; GD +1; group score 0.45; Elo score 0.92; loss quality 0.84; market signal 0.52; capped below 30.00,True,22.35,25,22.74,-0.389999999999997,-1.7150395778363987,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Ecuador,E,1929.1933341526112,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25,15.0,6.77,21.77,floor 15.00; record 1-1-2; GD -2; group score 0.45; Elo score 0.95; loss quality 0.58; market signal 0.42; capped below 30.00,True,21.77,26,21.24,0.5300000000000011,2.4952919020715685,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Congo DR,K,1794.39123552079,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,15.0,6.42,21.42,floor 15.00; record 1-1-2; GD +0; group score 0.45; Elo score 0.55; loss quality 0.85; market signal 0.39; capped below 30.00,True,21.42,27,20.91,0.5100000000000016,2.43902439024391,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Austria,J,1882.751029608591,0.0,1.0,0.0,0.0,1.0,0.23025,0.09075,0.0309,0.01065,0.00185,0.0,0.7697499999999999,0.1395,0.05985,0.02025,0.008799999999999999,19,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False,21.07,28,20.67,0.3999999999999986,1.9351717464924942,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Sweden,F,1781.6184920846476,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31,15.0,5.98,20.98,floor 15.00; record 1-1-2; GD -3; group score 0.45; Elo score 0.87; loss quality 0.36; market signal 0.37; capped below 30.00,True,20.98,29,20.51,0.46999999999999886,2.2915650901998967,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Bosnia-Herzegovina,B,1659.9254031246505,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32,15.0,5.0,20.0,floor 15.00; record 1-1-2; GD -3; group score 0.45; Elo score 0.40; loss quality 0.57; market signal 0.23; capped below 30.00,True,20.0,30,18.43,1.5700000000000003,8.518719479110148,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Ghana,L,1679.3049260273535,0.0,0.0,1.0,1.0,1.0,0.1097,0.02675,0.00215,0.0002,5e-05,0.0,0.8903,0.08295000000000001,0.0246,0.00195,0.00015000000000000001,21,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False,17.23,31,17.22,0.010000000000001563,0.05807200929153057,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Cape Verde Islands,H,1692.993244822014,0.0,1.0,0.0,0.0,1.0,0.04545,0.0144,0.0033,0.00025,0.0,0.0,0.95455,0.031049999999999998,0.011099999999999999,0.0030499999999999998,0.00025,22,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False,16.04,32,16.12,-0.08000000000000185,-0.4962779156327658,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Iran,G,1873.4078788308684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36,5.0,3.79,8.79,floor 5.00; record 0-3-0; GD +0; group score 0.45; Elo score 0.92; market signal 0.35; capped below 15.00,True,8.79,33,8.49,0.29999999999999893,3.533568904593627,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
South Korea,A,1825.9460475707715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44,5.0,3.66,8.66,floor 5.00; record 1-0-2; GD -1; group score 0.45; Elo score 0.90; market signal 0.34; capped below 15.00,True,8.66,34,8.38,0.27999999999999936,3.341288782816221,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Uruguay,H,1907.5228774752184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47,5.0,3.5,8.5,floor 5.00; record 0-2-1; GD -1; group score 0.45; Elo score 0.94; market signal 0.32; capped below 15.00,True,8.5,35,8.23,0.2699999999999996,3.280680437424053,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Scotland,C,1800.6524904944006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43,5.0,3.44,8.44,floor 5.00; record 1-0-2; GD -3; group score 0.45; Elo score 0.89; market signal 0.32; capped below 15.00,True,8.44,36,8.17,0.2699999999999996,3.3047735618115004,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Turkey,D,1891.3502864268487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46,5.0,3.34,8.34,floor 5.00; record 1-0-2; GD -2; group score 0.30; Elo score 0.93; market signal 0.31; capped below 15.00,True,8.34,37,8.09,0.25,3.0902348578491967,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Saudi Arabia,H,1705.9341181708846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42,5.0,2.71,7.71,floor 5.00; record 0-2-1; GD -4; group score 0.30; Elo score 0.81; market signal 0.25; capped below 15.00,True,7.71,38,7.5,0.20999999999999996,2.7999999999999994,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Panama,L,1753.9772103673267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40,5.0,2.31,7.31,floor 5.00; record 0-0-3; GD -4; group score 0.30; Elo score 0.85; market signal 0.21; capped below 15.00,True,7.31,39,7.13,0.17999999999999972,2.524544179523138,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
New Zealand,G,1678.9442908209887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39,5.0,2.22,7.22,floor 5.00; record 0-1-2; GD -6; group score 0.30; Elo score 0.78; market signal 0.20; capped below 15.00,True,7.22,40,7.05,0.16999999999999993,2.4113475177304955,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Jordan,J,1715.5967031705195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38,5.0,2.17,7.17,floor 5.00; record 0-0-3; GD -5; group score 0.30; Elo score 0.82; market signal 0.20; capped below 15.00,True,7.17,41,7.0,0.16999999999999993,2.4285714285714275,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Uzbekistan,K,1723.1994397509068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48,5.0,2.09,7.09,floor 5.00; record 0-0-3; GD -9; group score 0.30; Elo score 0.83; market signal 0.19; capped below 15.00,True,7.09,42,6.92,0.16999999999999993,2.4566473988439297,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Curaçao,E,1590.2975033938003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33,5.0,2.08,7.08,floor 5.00; record 0-1-2; GD -8; group score 0.30; Elo score 0.70; market signal 0.19; capped below 15.00,True,7.08,43,6.92,0.16000000000000014,2.3121387283237014,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Qatar,B,1549.5494030220432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41,5.0,1.97,6.97,floor 5.00; record 0-1-2; GD -8; group score 0.30; Elo score 0.64; market signal 0.18; capped below 15.00,True,6.97,44,6.82,0.14999999999999947,2.1994134897360627,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Iraq,I,1661.1474098625897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37,5.0,1.96,6.96,floor 5.00; record 0-0-3; GD -11; group score 0.30; Elo score 0.76; market signal 0.18; capped below 15.00,True,6.96,45,6.8,0.16000000000000014,2.3529411764705905,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Haiti,C,1657.7903422759043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35,5.0,1.94,6.94,floor 5.00; record 0-0-3; GD -6; group score 0.30; Elo score 0.75; market signal 0.18; capped below 15.00,True,6.94,46,6.79,0.15000000000000036,2.2091310751104616,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Tunisia,F,1648.6081559732288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45,5.0,1.93,6.93,floor 5.00; record 0-0-3; GD -10; group score 0.30; Elo score 0.75; market signal 0.18; capped below 15.00,True,6.93,47,6.78,0.14999999999999947,2.2123893805309653,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Czechia,A,1731.2587132929823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34,5.0,1.86,6.86,floor 5.00; record 0-1-2; GD -4; group score 0.30; Elo score 0.48; market signal 0.17; capped below 15.00,True,6.86,48,6.71,0.15000000000000036,2.235469448584208,2026-07-02T10:19:01.876339+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
