team,group,live_elo,prob_finish_1st_group,prob_finish_2nd_group,prob_finish_3rd_group,prob_best_third_qualifier,prob_reach_round_32,prob_reach_round_16,prob_reach_quarter_final,prob_reach_semi_final,prob_reach_final,prob_champion,prob_group_exit,prob_round_32_exit,prob_round_16_exit,prob_quarter_final_exit,prob_semi_final_exit,prob_runner_up,champion_rank,cupmarket_price,market_rank,previous_price,price_change,price_change_percent,generated_at_utc,model_version,bracket_mode
Argentina,J,2202.712195437658,1.0,0.0,0.0,0.0,1.0,0.9577,0.7815,0.50115,0.3952,0.2815,0.0,0.042300000000000004,0.17620000000000002,0.28035,0.10594999999999999,0.11370000000000002,1,65.17,1,69.99,-4.819999999999993,-6.886698099728523,2026-06-30T23:07:09.008737+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
France,I,2174.0105922813477,1.0,0.0,0.0,0.0,1.0,1.0,0.68615,0.4483,0.26355,0.12895,0.0,0.0,0.31384999999999996,0.23785000000000006,0.18474999999999997,0.1346,3,58.58,2,53.06,5.519999999999996,10.403316999623058,2026-06-30T23:07:09.008737+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Spain,H,2185.601557694717,1.0,0.0,0.0,0.0,1.0,0.77475,0.5747,0.4254,0.2832,0.146,0.0,0.22524999999999995,0.20005000000000006,0.1493,0.1422,0.13720000000000002,2,53.06,3,52.77,0.28999999999999915,0.5495546712147037,2026-06-30T23:07:09.008737+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Colombia,K,2064.832719368864,1.0,0.0,0.0,0.0,1.0,0.8871,0.62955,0.29585,0.15825,0.07985,0.0,0.1129,0.25754999999999995,0.33370000000000005,0.1376,0.0784,5,50.39,4,46.09,4.299999999999997,9.329572575395957,2026-06-30T23:07:09.008737+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
England,L,2087.9828858374626,1.0,0.0,0.0,0.0,1.0,0.83545,0.5714,0.38055,0.14965,0.0875,0.0,0.16454999999999997,0.26405,0.19085000000000002,0.2309,0.06215000000000001,4,50.13,5,47.78,2.3500000000000014,4.918375889493515,2026-06-30T23:07:09.008737+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Brazil,C,2092.2793100842528,1.0,0.0,0.0,0.0,1.0,1.0,0.44095,0.2246,0.1005,0.0597,0.0,0.0,0.55905,0.21635000000000001,0.12409999999999999,0.0408,6,45.71,6,53.59,-7.880000000000003,-14.704235864900172,2026-06-30T23:07:09.008737+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Morocco,C,2041.1018340713665,0.0,1.0,0.0,0.0,1.0,1.0,0.40345,0.2108,0.0958,0.0361,0.0,0.0,0.59655,0.19265,0.11499999999999999,0.059699999999999996,7,44.26,7,40.32,3.9399999999999977,9.771825396825392,2026-06-30T23:07:09.008737+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Norway,I,1972.3416727175345,0.0,1.0,0.0,0.0,1.0,1.0,0.3425,0.11125,0.03245,0.0148,0.0,0.0,0.6575,0.23125,0.07880000000000001,0.01765,11,39.78,8,45.54,-5.759999999999998,-12.648221343873512,2026-06-30T23:07:09.008737+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Canada,B,1859.4655817712417,0.0,1.0,0.0,0.0,1.0,1.0,0.2997,0.1148,0.0446,0.01255,0.0,0.0,0.7002999999999999,0.1849,0.0702,0.03205,14,39.15,9,45.3,-6.149999999999999,-13.576158940397349,2026-06-30T23:07:09.008737+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
United States,D,1881.728285285661,1.0,0.0,0.0,0.0,1.0,0.701,0.34675,0.1301,0.05175,0.0127,0.0,0.29900000000000004,0.35424999999999995,0.21665,0.07835,0.03905,13,36.02,10,42.41,-6.3899999999999935,-15.06720113180852,2026-06-30T23:07:09.008737+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Mexico,A,1988.196208319044,1.0,0.0,0.0,0.0,1.0,0.67905,0.29255,0.1744,0.06095,0.03455,0.0,0.32094999999999996,0.38650000000000007,0.11814999999999998,0.11345,0.0264,8,35.96,11,33.26,2.700000000000003,8.117859290438975,2026-06-30T23:07:09.008737+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Portugal,K,2032.543892649518,0.0,1.0,0.0,0.0,1.0,0.67675,0.25205,0.15665,0.07515,0.02665,0.0,0.32325000000000004,0.42469999999999997,0.09539999999999998,0.08150000000000002,0.048499999999999995,9,34.85,12,36.3,-1.4499999999999957,-3.9944903581267104,2026-06-30T23:07:09.008737+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Paraguay,D,1910.0130491359168,0.0,0.0,1.0,1.0,1.0,1.0,0.15045,0.05625,0.0151,0.00295,0.0,0.0,0.84955,0.0942,0.04115,0.012150000000000001,18,34.4,13,43.57,-9.170000000000002,-21.046591691530875,2026-06-30T23:07:09.008737+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Belgium,G,1940.014724602359,1.0,0.0,0.0,0.0,1.0,0.5551,0.33365,0.1316,0.0631,0.0166,0.0,0.44489999999999996,0.22145000000000004,0.20205,0.06849999999999999,0.0465,10,33.83,14,31.3,2.5299999999999976,8.08306709265175,2026-06-30T23:07:09.008737+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Switzerland,B,1960.1708214308785,1.0,0.0,0.0,0.0,1.0,0.57915,0.2032,0.0787,0.0369,0.01445,0.0,0.42084999999999995,0.37595000000000006,0.12449999999999999,0.041800000000000004,0.022450000000000005,12,30.1,15,28.33,1.7700000000000031,6.247793858100964,2026-06-30T23:07:09.008737+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Ecuador,E,1962.734471394788,0.0,0.0,1.0,1.0,1.0,0.45525,0.20525,0.06655,0.02445,0.0082,0.0,0.5447500000000001,0.25,0.1387,0.0421,0.01625,15,27.75,16,24.95,2.8000000000000007,11.222444889779561,2026-06-30T23:07:09.008737+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Australia,D,1897.239373980468,0.0,1.0,0.0,0.0,1.0,0.5718,0.12135,0.05105,0.0155,0.0046,0.0,0.4282,0.45044999999999996,0.0703,0.03555,0.0109,16,27.33,17,30.32,-2.990000000000002,-9.861477572559375,2026-06-30T23:07:09.008737+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Senegal,I,1887.6598391694629,0.0,0.0,1.0,1.0,1.0,0.4036,0.14895,0.0416,0.0119,0.00245,0.0,0.5964,0.25465000000000004,0.10735,0.029699999999999997,0.00945,20,25.08,18,27.35,-2.270000000000003,-8.299817184643521,2026-06-30T23:07:09.008737+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
