team,group,live_elo,prob_finish_1st_group,prob_finish_2nd_group,prob_finish_3rd_group,prob_best_third_qualifier,prob_reach_round_32,prob_reach_round_16,prob_reach_quarter_final,prob_reach_semi_final,prob_reach_final,prob_champion,prob_group_exit,prob_round_32_exit,prob_round_16_exit,prob_quarter_final_exit,prob_semi_final_exit,prob_runner_up,champion_rank,exit_stage_floor,performance_premium,adjusted_settlement_value,settlement_reason,is_eliminated,cupmarket_price,market_rank,previous_price,price_change,price_change_percent,generated_at_utc,model_version,bracket_mode
Turkey,D,1891.3502864268487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46,5.0,3.37,8.37,floor 5.00; record 1-0-2; GD -2; group score 0.30; Elo score 0.93; market signal 0.34; capped below 15.00,True,8.37,37,8.37,0.0,0.0,2026-07-04T19:20:30.301437+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Saudi Arabia,H,1705.9341181708846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42,5.0,2.73,7.73,floor 5.00; record 0-2-1; GD -4; group score 0.30; Elo score 0.81; market signal 0.27; capped below 15.00,True,7.73,38,7.73,0.0,0.0,2026-07-04T19:20:30.301437+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Panama,L,1753.9772103673267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40,5.0,2.33,7.33,floor 5.00; record 0-0-3; GD -4; group score 0.30; Elo score 0.85; market signal 0.23; capped below 15.00,True,7.33,39,7.33,0.0,0.0,2026-07-04T19:20:30.301437+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
New Zealand,G,1678.9442908209887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39,5.0,2.24,7.24,floor 5.00; record 0-1-2; GD -6; group score 0.30; Elo score 0.78; market signal 0.22; capped below 15.00,True,7.24,40,7.24,0.0,0.0,2026-07-04T19:20:30.301437+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Jordan,J,1715.5967031705195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38,5.0,2.18,7.18,floor 5.00; record 0-0-3; GD -5; group score 0.30; Elo score 0.82; market signal 0.22; capped below 15.00,True,7.18,41,7.18,0.0,0.0,2026-07-04T19:20:30.301437+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Uzbekistan,K,1723.1994397509068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48,5.0,2.1,7.1,floor 5.00; record 0-0-3; GD -9; group score 0.30; Elo score 0.83; market signal 0.21; capped below 15.00,True,7.1,42,7.1,0.0,0.0,2026-07-04T19:20:30.301437+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Curaçao,E,1590.2975033938003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33,5.0,2.09,7.09,floor 5.00; record 0-1-2; GD -8; group score 0.30; Elo score 0.70; market signal 0.21; capped below 15.00,True,7.09,43,7.09,0.0,0.0,2026-07-04T19:20:30.301437+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Qatar,B,1549.5494030220432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41,5.0,1.99,6.99,floor 5.00; record 0-1-2; GD -8; group score 0.30; Elo score 0.64; market signal 0.20; capped below 15.00,True,6.99,44,6.99,0.0,0.0,2026-07-04T19:20:30.301437+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Iraq,I,1661.1474098625897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37,5.0,1.97,6.97,floor 5.00; record 0-0-3; GD -11; group score 0.30; Elo score 0.76; market signal 0.20; capped below 15.00,True,6.97,45,6.97,0.0,0.0,2026-07-04T19:20:30.301437+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Haiti,C,1657.7903422759043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35,5.0,1.95,6.95,floor 5.00; record 0-0-3; GD -6; group score 0.30; Elo score 0.75; market signal 0.20; capped below 15.00,True,6.95,46,6.95,0.0,0.0,2026-07-04T19:20:30.301437+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Tunisia,F,1648.6081559732288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45,5.0,1.95,6.95,floor 5.00; record 0-0-3; GD -10; group score 0.30; Elo score 0.75; market signal 0.20; capped below 15.00,True,6.95,47,6.95,0.0,0.0,2026-07-04T19:20:30.301437+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Czechia,A,1731.2587132929823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34,5.0,1.87,6.87,floor 5.00; record 0-1-2; GD -4; group score 0.30; Elo score 0.48; market signal 0.19; capped below 15.00,True,6.87,48,6.87,0.0,0.0,2026-07-04T19:20:30.301437+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
