team,group,live_elo,prob_finish_1st_group,prob_finish_2nd_group,prob_finish_3rd_group,prob_best_third_qualifier,prob_reach_round_32,prob_reach_round_16,prob_reach_quarter_final,prob_reach_semi_final,prob_reach_final,prob_champion,prob_group_exit,prob_round_32_exit,prob_round_16_exit,prob_quarter_final_exit,prob_semi_final_exit,prob_runner_up,champion_rank,cupmarket_price,market_rank,generated_at_utc,model_version,bracket_mode,previous_price,price_change,price_change_percent
Croatia,L,1938.1478126856657,0.2075,0.4214,0.3711,0.3217,0.9506,0.34305,0.1338,0.047,0.0135,0.00325,0.0494,0.60755,0.20925,0.0868,0.0335,0.01025,21,23.52,21,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,24.15,-0.629999999999999,-2.608695652173909
South Korea,A,1825.9460475707715,0.0,0.0,1.0,0.8477,0.8477,0.39325,0.1421,0.04115,0.01205,0.00235,0.1523,0.45445,0.25115,0.10095,0.0291,0.0097,24,23.26,22,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,24.73,-1.4699999999999989,-5.944197331176704
Austria,J,1884.420456183739,0.0,0.67305,0.32695,0.25475,0.9278,0.31085,0.1182,0.0424,0.0155,0.00315,0.0722,0.6169499999999999,0.19265,0.0758,0.0269,0.01235,23,22.43,23,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,23.11,-0.6799999999999997,-2.942449156209432
South Africa,A,1707.8846119214518,0.0,1.0,0.0,0.0,1.0,0.32185,0.08085,0.01345,0.00255,0.0003,0.0,0.67815,0.241,0.0674,0.0109,0.00225,30,21.76,24,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,21.82,-0.05999999999999872,-0.27497708524289055
Ivory Coast,E,1844.808848266383,0.0,1.0,0.0,0.0,1.0,0.30425,0.0712,0.02055,0.00465,0.0017,0.0,0.69575,0.23305,0.05065,0.0158999999999999,0.0029499999999999,27,21.49,25,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,20.5,0.9899999999999984,4.82926829268292
Iran,G,1876.3634428908235,0.26995,0.1603,0.5178,0.2362,0.66645,0.29965,0.1072,0.03065,0.00965,0.00325,0.33355,0.3667999999999999,0.19245,0.07655,0.0209999999999999,0.0064,22,19.11,26,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,19.52,-0.41000000000000014,-2.1004098360655745
Paraguay,D,1868.22386787727,0.0,0.3283,0.6717,0.40035,0.72865,0.2668,0.0636,0.0231,0.0065,0.00185,0.27135,0.46185,0.2032,0.0405,0.0166,0.00465,26,18.15,27,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,19.73,-1.5800000000000018,-8.008109477952365
Bosnia-Herzegovina,B,1675.5395580180304,0.0,0.0,1.0,1.0,1.0,0.1394,0.03485,0.004,0.0008,5e-05,0.0,0.8606,0.10455,0.03085,0.0032,0.00075,34,17.88,28,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,17.96,-0.08000000000000185,-0.4454342984409902
Ghana,L,1690.9569447872516,0.07925,0.2934,0.62735,0.6273,0.99995,0.14635,0.0282,0.00365,0.00025,5e-05,4.999999999999449e-05,0.8536,0.11815,0.02455,0.0034,0.0002,35,17.84,29,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,17.84,0.0,0.0
Algeria,J,1865.066522218776,0.0,0.32695,0.67305,0.37945,0.7064,0.2108,0.0697,0.01995,0.0056,0.0014,0.2935999999999999,0.4956,0.1411,0.04975,0.0143499999999999,0.0042,28,17.12,30,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,18.41,-1.2899999999999991,-7.0070613796849495
Sweden,F,1776.0957569747477,0.04855,0.1376,0.81385,0.6635,0.84965,0.17235,0.04125,0.00675,0.001,5e-05,0.1503499999999999,0.6773,0.1311,0.0345,0.00575,0.00095,33,17.06,31,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,17.81,-0.75,-4.211117349803481
Senegal,I,1853.1309409909136,0.0,0.0,0.81275,0.48755,0.48755,0.15605,0.05335,0.013,0.0033,0.00095,0.5124500000000001,0.3315,0.1026999999999999,0.04035,0.0097,0.00235,29,13.61,32,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,14.21,-0.6000000000000014,-4.222378606615069
Uruguay,H,1918.72299695302,0.12625,0.0755,0.6863,0.1625,0.36425,0.15585,0.07235,0.03155,0.01215,0.00355,0.63575,0.2084,0.0834999999999999,0.0407999999999999,0.0194,0.0086,20,13.29,33,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,13.58,-0.2900000000000009,-2.1354933726067813
Cape Verde Islands,H,1691.643691916286,0.01615,0.4907,0.2084,0.1016,0.60845,0.0416,0.0099,0.0018,0.0002,5e-05,0.3915499999999999,0.5668500000000001,0.0317,0.0081,0.0015999999999999,0.00015,36,11.95,34,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,12.01,-0.0600000000000005,-0.4995836802664488
Congo DR,K,1757.61742436869,0.0,0.0024,0.6461,0.35495,0.35735,0.0724,0.0138,0.00275,0.00045,0.0001,0.6426499999999999,0.28495,0.0586,0.01105,0.0023,0.00035,32,10.0,35,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,10.0,0.0,0.0
Saudi Arabia,H,1707.2836710766128,0.0,0.3366,0.0601,0.05395,0.39055,0.0207,0.0054,0.0011,0.0001,0.0,0.60945,0.36985,0.0153,0.0043,0.001,0.0001,37,9.35,36,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,9.34,0.009999999999999787,0.10706638115631463
Scotland,C,1800.6524904944006,0.0,0.0,1.0,0.17315,0.17315,0.04975,0.0147,0.00525,0.0009,0.0001,0.82685,0.1234,0.03505,0.00945,0.00435,0.0007999999999999,31,7.89,37,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,10.98,-3.0900000000000007,-28.142076502732245
New Zealand,G,1704.906447501441,0.0,0.1132,0.09255,0.0677,0.1809,0.033,0.00265,0.0002,0.0,0.0,0.8190999999999999,0.1479,0.03035,0.00245,0.0002,0.0,38,7.36,38,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,7.4,-0.040000000000000036,-0.540540540540541
Iraq,I,1695.676308041139,0.0,0.0,0.18725,0.012,0.012,0.0019,0.0004,0.0,0.0,0.0,0.988,0.0101,0.0015,0.0004,0.0,0.0,43,5.16,39,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,5.39,-0.22999999999999954,-4.267161410018544
Uzbekistan,K,1769.7732214909977,0.0,0.0,0.3515,0.00845,0.00845,0.0012,0.0003,0.0001,0.0,0.0,0.99155,0.0072499999999999,0.0009,0.0001999999999999,0.0001,0.0,39,5.11,40,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,5.32,-0.20999999999999996,-3.9473684210526305
Curaçao,E,1590.2975033938003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40,5.0,41,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,7.07,-2.0700000000000003,-29.278642149929283
Czechia,A,1731.2587132929823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41,5.0,42,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,5.0,0.0,0.0
Haiti,C,1657.7903422759043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42,5.0,43,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,5.0,0.0,0.0
Jordan,J,1721.0489382908045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44,5.0,44,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,5.0,0.0,0.0
Panama,L,1767.0518151937172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45,5.0,45,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,5.0,0.0,0.0
Qatar,B,1549.5494030220432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46,5.0,46,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,5.0,0.0,0.0
Tunisia,F,1658.4404344220427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47,5.0,47,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,5.0,0.0,0.0
Turkey,D,1850.0211933076848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48,5.0,48,2026-06-25 22:14:36.856674+00:00,phase7_automated_group_stage_v1,provisional_constraint_assignment,5.0,0.0,0.0
