team,group,live_elo,prob_finish_1st_group,prob_finish_2nd_group,prob_finish_3rd_group,prob_best_third_qualifier,prob_reach_round_32,prob_reach_round_16,prob_reach_quarter_final,prob_reach_semi_final,prob_reach_final,prob_champion,prob_group_exit,prob_round_32_exit,prob_round_16_exit,prob_quarter_final_exit,prob_semi_final_exit,prob_runner_up,champion_rank,cupmarket_price,market_rank,previous_price,price_change,price_change_percent,generated_at_utc,model_version,bracket_mode
Argentina,J,2202.712195437658,1.0,0.0,0.0,0.0,1.0,0.9457,0.81465,0.6265,0.4518,0.3407,0.0,0.054300000000000015,0.13105,0.18815000000000004,0.17469999999999997,0.11109999999999998,1,69.9,1,64.97,4.930000000000007,7.588117592735119,2026-06-28T22:41:20.068320+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
France,I,2162.8624284479024,1.0,0.0,0.0,0.0,1.0,0.91365,0.6424,0.3449,0.17125,0.1152,0.0,0.08635000000000004,0.27125,0.2975,0.17364999999999997,0.056050000000000016,3,52.75,2,53.9,-1.1499999999999986,-2.133580705009274,2026-06-28T22:41:20.068320+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Spain,H,2185.601557694717,1.0,0.0,0.0,0.0,1.0,0.77295,0.543,0.40515,0.31245,0.1564,0.0,0.22704999999999997,0.22995,0.13785000000000003,0.0927,0.15605,2,52.59,3,52.67,-0.0799999999999983,-0.1518891209417093,2026-06-28T22:41:20.068320+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
England,L,2087.9828858374626,1.0,0.0,0.0,0.0,1.0,0.8362,0.5481,0.3116,0.11365,0.07075,0.0,0.16379999999999995,0.2881,0.23650000000000004,0.19795,0.04290000000000001,4,47.5,4,50.71,-3.210000000000001,-6.330112403865117,2026-06-28T22:41:20.068320+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Colombia,K,2064.832719368864,1.0,0.0,0.0,0.0,1.0,0.88505,0.5691,0.2003,0.09765,0.0505,0.0,0.11495,0.31594999999999995,0.3688,0.10265,0.04715,5,45.89,5,50.82,-4.93,-9.70090515545061,2026-06-28T22:41:20.068320+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Canada,B,1859.4655817712417,0.0,1.0,0.0,0.0,1.0,1.0,0.44995,0.17435,0.0616,0.0157,0.0,0.0,0.5500499999999999,0.2756,0.11275,0.0459,11,43.65,6,38.6,5.049999999999997,13.082901554404136,2026-06-28T22:41:20.068320+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
United States,D,1881.728285285661,1.0,0.0,0.0,0.0,1.0,0.80865,0.50635,0.1888,0.09275,0.01925,0.0,0.19135000000000002,0.3023,0.31755,0.09605,0.0735,10,42.71,7,35.76,6.950000000000003,19.4351230425056,2026-06-28T22:41:20.068320+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Germany,E,1979.200396172908,1.0,0.0,0.0,0.0,1.0,0.65565,0.403,0.22865,0.09085,0.0228,0.0,0.34435000000000004,0.25264999999999993,0.17435000000000003,0.13779999999999998,0.06805,9,39.17,8,36.02,3.1499999999999986,8.745141588006659,2026-06-28T22:41:20.068320+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Brazil,C,2070.1231402790586,1.0,0.0,0.0,0.0,1.0,0.5973,0.37585,0.2354,0.1151,0.04265,0.0,0.40269999999999995,0.22145000000000004,0.14045000000000002,0.1203,0.07244999999999999,6,38.55,9,37.09,1.4599999999999937,3.936370989485019,2026-06-28T22:41:20.068320+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Portugal,K,2032.543892649518,0.0,1.0,0.0,0.0,1.0,0.67815,0.28185,0.17305,0.09925,0.03335,0.0,0.32184999999999997,0.39630000000000004,0.10879999999999998,0.0738,0.06590000000000001,7,36.26,10,34.87,1.3900000000000006,3.9862345856036727,2026-06-28T22:41:20.068320+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Norway,I,1951.2558569055784,0.0,1.0,0.0,0.0,1.0,0.68105,0.33235,0.1657,0.05185,0.01215,0.0,0.31894999999999996,0.34870000000000007,0.16665,0.11384999999999998,0.0397,15,36.14,11,34.83,1.3100000000000023,3.76112546655183,2026-06-28T22:41:20.068320+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Mexico,A,1988.196208319044,1.0,0.0,0.0,0.0,1.0,0.6148,0.26615,0.13975,0.0434,0.0256,0.0,0.3852,0.34865,0.12639999999999998,0.09635000000000002,0.0178,8,33.38,12,35.9,-2.519999999999996,-7.019498607242329,2026-06-28T22:41:20.068320+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Belgium,G,1940.014724602359,1.0,0.0,0.0,0.0,1.0,0.54,0.2574,0.10245,0.0554,0.0152,0.0,0.45999999999999996,0.2826,0.15495000000000003,0.04705,0.0402,12,31.36,13,34.43,-3.0700000000000003,-8.916642462968342,2026-06-28T22:41:20.068320+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Australia,D,1897.239373980468,0.0,1.0,0.0,0.0,1.0,0.5774,0.2514,0.0654,0.0203,0.0064,0.0,0.4226,0.326,0.186,0.0451,0.0139,18,30.4,14,27.52,2.879999999999999,10.465116279069763,2026-06-28T22:41:20.068320+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Netherlands,F,2032.8108614565144,1.0,0.0,0.0,0.0,1.0,0.55205,0.18195,0.0747,0.02325,0.0131,0.0,0.44794999999999996,0.37010000000000004,0.10725,0.05145,0.01015,13,28.96,15,34.89,-5.93,-16.996274004012612,2026-06-28T22:41:20.068320+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Japan,F,1977.122980194832,0.0,1.0,0.0,0.0,1.0,0.4027,0.21695,0.1152,0.0446,0.01245,0.0,0.5972999999999999,0.18575,0.10175000000000001,0.0706,0.03215,14,28.54,16,26.85,1.6899999999999977,6.294227188081928,2026-06-28T22:41:20.068320+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Switzerland,B,1960.1708214308785,1.0,0.0,0.0,0.0,1.0,0.629,0.11065,0.0548,0.0236,0.01165,0.0,0.371,0.51835,0.05585,0.031200000000000002,0.011949999999999999,16,28.27,17,30.16,-1.8900000000000006,-6.266578249336872,2026-06-28T22:41:20.068320+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
Senegal,I,1887.6598391694629,0.0,0.0,1.0,1.0,1.0,0.46,0.1999,0.0497,0.01925,0.0036,0.0,0.54,0.2601,0.1502,0.03045,0.01565,21,27.23,18,25.15,2.080000000000002,8.270377733598417,2026-06-28T22:41:20.068320+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression
