team,group,live_elo,prob_finish_1st_group,prob_finish_2nd_group,prob_finish_3rd_group,prob_best_third_qualifier,prob_reach_round_32,prob_reach_round_16,prob_reach_quarter_final,prob_reach_semi_final,prob_reach_final,prob_champion,prob_group_exit,prob_round_32_exit,prob_round_16_exit,prob_quarter_final_exit,prob_semi_final_exit,prob_runner_up,champion_rank,cupmarket_price,market_rank,previous_price,price_change,price_change_percent,generated_at_utc,model_version,bracket_mode
Argentina,J,2202.712195437658,1.0,0.0,0.0,0.0,1.0,0.9481,0.7649,0.48855,0.38505,0.2729,0.0,0.051899999999999946,0.18320000000000003,0.27635000000000004,0.10349999999999998,0.11215000000000003,1,64.16,1,69.94,-5.780000000000001,-8.264226479839865,2026-06-28T04:23:04.379186+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
France,I,2162.8624284479024,1.0,0.0,0.0,0.0,1.0,0.82435,0.6415,0.41355,0.2431,0.11865,0.0,0.17564999999999997,0.18285000000000007,0.22794999999999999,0.17044999999999996,0.12445,3,53.89,2,53.34,0.5499999999999972,1.031121109861262,2026-06-28T04:23:04.379186+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Spain,H,2185.601557694717,1.0,0.0,0.0,0.0,1.0,0.7711,0.5757,0.43315,0.28955,0.1498,0.0,0.2289,0.19540000000000002,0.14255,0.1436,0.13974999999999999,2,53.33,3,53.36,-0.030000000000001137,-0.05622188905547439,2026-06-28T04:23:04.379186+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
England,L,2087.9828858374626,1.0,0.0,0.0,0.0,1.0,0.83415,0.5706,0.3948,0.1667,0.1015,0.0,0.16585000000000005,0.26354999999999995,0.1758,0.2281,0.06519999999999998,4,50.84,4,48.12,2.720000000000006,5.652535328345814,2026-06-28T04:23:04.379186+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Colombia,K,2064.8327193688638,1.0,0.0,0.0,0.0,1.0,0.8878,0.6211,0.29375,0.15995,0.0773,0.0,0.11219999999999997,0.26670000000000005,0.32735,0.1338,0.08265000000000002,5,50.17,5,44.44,5.730000000000004,12.893789378937905,2026-06-28T04:23:04.379186+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Netherlands,F,2032.8108614565144,1.0,0.0,0.0,0.0,1.0,0.56,0.3948,0.2078,0.08845,0.02965,0.0,0.43999999999999995,0.16520000000000007,0.18699999999999997,0.11935000000000001,0.058800000000000005,8,37.22,6,37.2,0.01999999999999602,0.053763440860204355,2026-06-28T04:23:04.379186+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Brazil,C,2070.1231402790586,1.0,0.0,0.0,0.0,1.0,0.6024,0.3735,0.17905,0.07485,0.0448,0.0,0.39759999999999995,0.22890000000000005,0.19445,0.10419999999999999,0.03005,6,36.88,7,36.76,0.12000000000000455,0.3264417845484346,2026-06-28T04:23:04.379186+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Mexico,A,1988.196208319044,1.0,0.0,0.0,0.0,1.0,0.6949,0.2962,0.18945,0.06645,0.0373,0.0,0.30510000000000004,0.39869999999999994,0.10675000000000001,0.12300000000000001,0.029149999999999995,7,36.69,8,37.28,-0.5900000000000034,-1.582618025751082,2026-06-28T04:23:04.379186+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Germany,E,1979.200396172908,1.0,0.0,0.0,0.0,1.0,0.7982,0.25815,0.1289,0.04875,0.0145,0.0,0.20179999999999998,0.54005,0.12925,0.08014999999999999,0.03425,13,35.66,9,34.04,1.6199999999999974,4.759106933019969,2026-06-28T04:23:04.379186+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Portugal,K,2032.543892649518,0.0,1.0,0.0,0.0,1.0,0.67665,0.25115,0.157,0.07645,0.02865,0.0,0.32335,0.4255,0.09414999999999998,0.08055,0.04780000000000001,9,34.89,10,38.35,-3.460000000000001,-9.022164276401567,2026-06-28T04:23:04.379186+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Norway,I,1951.2558569055784,0.0,1.0,0.0,0.0,1.0,0.6819,0.33475,0.09585,0.02515,0.011,0.0,0.31810000000000005,0.34714999999999996,0.2389,0.07070000000000001,0.01415,15,34.38,11,34.36,0.020000000000003126,0.058207217695003276,2026-06-28T04:23:04.379186+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Belgium,G,1940.014724602359,1.0,0.0,0.0,0.0,1.0,0.564,0.3487,0.13405,0.0624,0.0163,0.0,0.43600000000000005,0.21529999999999994,0.21465,0.07165,0.0461,12,34.3,12,33.33,0.9699999999999989,2.910291029102907,2026-06-28T04:23:04.379186+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
United States,D,1881.728285285661,1.0,0.0,0.0,0.0,1.0,0.65615,0.30765,0.11525,0.04625,0.011,0.0,0.34385,0.34850000000000003,0.19239999999999996,0.069,0.035250000000000004,14,34.16,13,35.88,-1.720000000000006,-4.793756967670028,2026-06-28T04:23:04.379186+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
