team,group,live_elo,prob_finish_1st_group,prob_finish_2nd_group,prob_finish_3rd_group,prob_best_third_qualifier,prob_reach_round_32,prob_reach_round_16,prob_reach_quarter_final,prob_reach_semi_final,prob_reach_final,prob_champion,prob_group_exit,prob_round_32_exit,prob_round_16_exit,prob_quarter_final_exit,prob_semi_final_exit,prob_runner_up,champion_rank,cupmarket_price,market_rank,previous_price,price_change,price_change_percent,generated_at_utc,model_version,bracket_mode
Argentina,J,2202.712195437658,1.0,0.0,0.0,0.0,1.0,0.9571,0.78075,0.50015,0.3553,0.2689,0.0,0.04290000000000005,0.1763499999999999,0.28060000000000007,0.14484999999999998,0.08640000000000003,1,64.34,1,69.5,-5.159999999999997,-7.424460431654671,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
France,I,2174.010592281348,1.0,0.0,0.0,0.0,1.0,1.0,0.72295,0.34925,0.1734,0.12525,0.0,0.0,0.27705,0.3737,0.17585,0.04815,3,55.92,2,68.9,-12.980000000000004,-18.838896952104506,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Spain,H,2185.601557694717,1.0,0.0,0.0,0.0,1.0,0.7703,0.5731,0.42895,0.303,0.14545,0.0,0.22970000000000002,0.19719999999999993,0.14415000000000006,0.12595,0.15755,2,53.32,3,51.74,1.5799999999999983,3.053730189408578,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Colombia,K,2064.832719368864,1.0,0.0,0.0,0.0,1.0,0.89205,0.64035,0.3028,0.1497,0.077,0.0,0.10794999999999999,0.25170000000000003,0.33754999999999996,0.1531,0.0727,5,50.64,4,45.99,4.649999999999999,10.110893672537506,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
England,L,2097.7828564254537,1.0,0.0,0.0,0.0,1.0,1.0,0.5178,0.32395,0.1211,0.07735,0.0,0.0,0.48219999999999996,0.19385000000000002,0.20285000000000003,0.04375,4,49.81,5,44.47,5.340000000000003,12.008095345176532,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Brazil,C,2092.2793100842528,1.0,0.0,0.0,0.0,1.0,1.0,0.4924,0.29385,0.16055,0.0623,0.0,0.0,0.5076,0.19855,0.1333,0.09825,7,49.07,6,48.63,0.4399999999999977,0.9047912811021955,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Mexico,A,2021.7373455612208,1.0,0.0,0.0,0.0,1.0,1.0,0.4006,0.2487,0.11905,0.0744,0.0,0.0,0.5993999999999999,0.1519,0.12965,0.04465000000000001,6,45.89,7,51.09,-5.200000000000003,-10.17811704834606,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Morocco,C,2041.1018340713665,0.0,1.0,0.0,0.0,1.0,1.0,0.37095,0.18695,0.0875,0.02835,0.0,0.0,0.62905,0.184,0.09945000000000001,0.059149999999999994,8,42.9,8,47.08,-4.18,-8.878504672897197,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Norway,I,1972.3416727175345,0.0,1.0,0.0,0.0,1.0,1.0,0.3609,0.19055,0.0713,0.0164,0.0,0.0,0.6391,0.17035,0.11925,0.054900000000000004,10,42.34,9,41.69,0.6500000000000057,1.559126888942206,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Canada,B,1859.4655817712417,0.0,1.0,0.0,0.0,1.0,1.0,0.2911,0.12645,0.04955,0.01445,0.0,0.0,0.7089,0.16465000000000002,0.07690000000000001,0.0351,13,39.31,10,40.77,-1.4600000000000009,-3.5810645082168278,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
United States,D,1881.728285285661,1.0,0.0,0.0,0.0,1.0,0.70645,0.34335,0.1298,0.0592,0.01235,0.0,0.29355,0.36310000000000003,0.21355,0.0706,0.04685,14,36.13,11,42.02,-5.890000000000001,-14.01713469776297,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Portugal,K,2032.543892649518,0.0,1.0,0.0,0.0,1.0,0.68425,0.2523,0.1563,0.07995,0.02405,0.0,0.31575,0.43195,0.09600000000000003,0.07635,0.05589999999999999,9,35.0,12,35.72,-0.7199999999999989,-2.0156774916013407,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Belgium,G,1940.014724602359,1.0,0.0,0.0,0.0,1.0,0.5798,0.35355,0.13575,0.06685,0.0153,0.0,0.4202,0.22625,0.21779999999999997,0.0689,0.051550000000000006,11,34.72,13,31.06,3.66,11.783644558918223,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Paraguay,D,1910.0130491359168,0.0,0.0,1.0,1.0,1.0,1.0,0.127,0.0254,0.00605,0.0022,0.0,0.0,0.873,0.1016,0.01935,0.0038499999999999997,20,33.17,14,33.92,-0.75,-2.2110849056603774,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Switzerland,B,1960.1708214308785,1.0,0.0,0.0,0.0,1.0,0.5904,0.2037,0.07905,0.033,0.0153,0.0,0.40959999999999996,0.38670000000000004,0.12465,0.046049999999999994,0.0177,12,30.24,15,28.24,2.0,7.0821529745042495,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Australia,D,1897.239373980468,0.0,1.0,0.0,0.0,1.0,0.5734,0.12445,0.0505,0.014,0.0048,0.0,0.4266,0.44895,0.07395,0.036500000000000005,0.0092,15,27.38,16,30.42,-3.0400000000000027,-9.993425378040772,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Algeria,J,1866.7359487939243,0.0,0.0,1.0,1.0,1.0,0.3945,0.14655,0.03545,0.01,0.0019,0.0,0.6054999999999999,0.24795,0.1111,0.02545,0.0081,21,24.74,17,22.31,2.4299999999999997,10.891976692066338,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Senegal,I,1887.6598391694629,0.0,0.0,1.0,1.0,1.0,0.3619,0.1344,0.0367,0.01095,0.0027,0.0,0.6381,0.2275,0.09769999999999998,0.025750000000000002,0.00825,17,24.06,18,27.34,-3.280000000000001,-11.99707388441844,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Egypt,G,1844.9786783751013,0.0,1.0,0.0,0.0,1.0,0.4266,0.08155,0.02875,0.0068,0.00235,0.0,0.5734,0.34504999999999997,0.0528,0.02195,0.004449999999999999,19,23.74,19,25.12,-1.3800000000000026,-5.493630573248417,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Croatia,L,1949.799831445564,0.0,1.0,0.0,0.0,1.0,0.31575,0.08515,0.04105,0.01475,0.00245,0.0,0.68425,0.23059999999999997,0.0441,0.026300000000000004,0.012299999999999998,18,22.52,20,22.88,-0.35999999999999943,-1.573426573426571,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Austria,J,1882.751029608591,0.0,1.0,0.0,0.0,1.0,0.2297,0.08945,0.0358,0.01335,0.00295,0.0,0.7703,0.14024999999999999,0.05365,0.022449999999999998,0.010400000000000001,16,21.2,21,20.9,0.3000000000000007,1.4354066985645968,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Bosnia-Herzegovina,B,1675.5395580180304,0.0,0.0,1.0,1.0,1.0,0.1795,0.02385,0.0017,0.00015,5e-05,0.0,0.8205,0.15564999999999998,0.02215,0.00155,9.999999999999999e-05,23,18.21,22,18.68,-0.46999999999999886,-2.5160599571734417,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Ghana,L,1679.3049260273535,0.0,0.0,1.0,1.0,1.0,0.10795,0.0247,0.0027,0.0004,5e-05,0.0,0.89205,0.08325,0.022,0.0023,0.00035,22,17.17,23,17.28,-0.10999999999999943,-0.6365740740740707,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Cape Verde Islands,H,1692.993244822014,0.0,1.0,0.0,0.0,1.0,0.0429,0.01325,0.0023,0.0001,5e-05,0.0,0.9571,0.029650000000000003,0.01095,0.0022,5e-05,24,15.96,24,16.12,-0.16000000000000014,-0.9925558312655095,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Netherlands,F,2000.7626913022912,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25,15.0,25,15.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Japan,F,1954.9668103896377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26,15.0,26,15.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Ecuador,E,1929.1933341526112,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27,15.0,27,15.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Germany,E,1940.1450694794064,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,15.0,28,15.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Ivory Coast,E,1823.723032454427,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29,15.0,29,15.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
South Africa,A,1693.614617167326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,15.0,30,15.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Sweden,F,1781.6184920846476,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31,15.0,31,15.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Congo DR,K,1794.3912355207901,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32,15.0,32,18.12,-3.120000000000001,-17.21854304635762,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Curaçao,E,1590.2975033938003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33,5.0,33,5.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Czechia,A,1731.2587132929823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34,5.0,34,5.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Haiti,C,1657.7903422759043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35,5.0,35,5.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Iran,G,1873.4078788308684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36,5.0,36,5.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Iraq,I,1661.1474098625897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37,5.0,37,5.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Jordan,J,1715.5967031705195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38,5.0,38,5.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
New Zealand,G,1678.9442908209887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39,5.0,39,5.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Panama,L,1753.9772103673267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40,5.0,40,5.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Qatar,B,1549.5494030220432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41,5.0,41,5.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Saudi Arabia,H,1705.9341181708846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42,5.0,42,5.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Scotland,C,1800.6524904944006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43,5.0,43,5.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
South Korea,A,1825.9460475707715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44,5.0,44,5.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Tunisia,F,1648.6081559732288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45,5.0,45,5.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Turkey,D,1891.3502864268487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46,5.0,46,5.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Uruguay,H,1907.5228774752184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47,5.0,47,5.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Uzbekistan,K,1723.1994397509068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48,5.0,48,5.0,0.0,0.0,2026-07-01T18:47:25.749739+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
