team,group,live_elo,prob_finish_1st_group,prob_finish_2nd_group,prob_finish_3rd_group,prob_best_third_qualifier,prob_reach_round_32,prob_reach_round_16,prob_reach_quarter_final,prob_reach_semi_final,prob_reach_final,prob_champion,prob_group_exit,prob_round_32_exit,prob_round_16_exit,prob_quarter_final_exit,prob_semi_final_exit,prob_runner_up,champion_rank,cupmarket_price,market_rank,previous_price,price_change,price_change_percent,generated_at_utc,model_version,bracket_mode
United States,D,1881.728285285661,1.0,0.0,0.0,0.0,1.0,0.696,0.3385,0.12565,0.0545,0.01335,0.0,0.30400000000000005,0.35749999999999993,0.21285,0.07115000000000002,0.04115,12,35.74,11,42.37,-6.6299999999999955,-15.647864054755713,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Portugal,K,2032.543892649518,0.0,1.0,0.0,0.0,1.0,0.6786,0.25305,0.15605,0.0747,0.02505,0.0,0.3214,0.42555,0.097,0.08134999999999999,0.04965,9,34.86,12,36.4,-1.5399999999999991,-4.230769230769228,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Paraguay,D,1910.0130491359168,0.0,0.0,1.0,1.0,1.0,1.0,0.15535,0.05965,0.0166,0.0031,0.0,0.0,0.84465,0.09569999999999998,0.043050000000000005,0.0135,19,34.6,13,43.6,-9.0,-20.642201834862384,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Belgium,G,1940.014724602359,1.0,0.0,0.0,0.0,1.0,0.5528,0.3393,0.13315,0.06,0.01545,0.0,0.44720000000000004,0.21349999999999997,0.20615,0.07314999999999999,0.04455,11,33.87,14,31.37,2.4999999999999964,7.969397513547965,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Switzerland,B,1960.1708214308785,1.0,0.0,0.0,0.0,1.0,0.5729,0.1997,0.08045,0.0381,0.01585,0.0,0.42710000000000004,0.3732,0.11925,0.04234999999999999,0.022250000000000002,10,30.01,15,28.23,1.7800000000000011,6.305348919589093,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Ecuador,E,1962.734471394788,0.0,0.0,1.0,1.0,1.0,0.46065,0.21,0.07315,0.0248,0.0076,0.0,0.53935,0.25065000000000004,0.13684999999999997,0.048350000000000004,0.0172,15,28.06,16,24.86,3.1999999999999993,12.872083668543844,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Australia,D,1897.239373980468,0.0,1.0,0.0,0.0,1.0,0.57595,0.123,0.0508,0.0162,0.00425,0.0,0.42405000000000004,0.45294999999999996,0.0722,0.0346,0.011949999999999999,16,27.42,17,30.27,-2.849999999999998,-9.41526263627353,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Senegal,I,1887.6598391694629,0.0,0.0,1.0,1.0,1.0,0.40525,0.14535,0.04255,0.0121,0.0032,0.0,0.59475,0.2599,0.1028,0.030449999999999998,0.0089,18,25.07,18,27.22,-2.1499999999999986,-7.898603967670826,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Algeria,J,1866.7359487939243,0.0,0.0,1.0,1.0,1.0,0.39355,0.1476,0.0355,0.00935,0.00255,0.0,0.6064499999999999,0.24595,0.1121,0.026149999999999996,0.0068000000000000005,21,24.74,19,22.31,2.4299999999999997,10.891976692066338,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Egypt,G,1844.9786783751013,0.0,1.0,0.0,0.0,1.0,0.42405,0.08575,0.02985,0.00755,0.00215,0.0,0.57595,0.3383,0.055900000000000005,0.0223,0.0054,22,23.82,20,25.13,-1.3099999999999987,-5.212892956625542,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Croatia,L,1949.799831445564,0.0,1.0,0.0,0.0,1.0,0.3214,0.083,0.03895,0.0131,0.0032,0.0,0.6786,0.2384,0.044050000000000006,0.025849999999999998,0.0099,17,22.5,21,22.64,-0.14000000000000057,-0.6183745583038894,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Austria,J,1882.751029608591,0.0,1.0,0.0,0.0,1.0,0.23105,0.08995,0.03495,0.01125,0.00255,0.0,0.76895,0.1411,0.055,0.023700000000000002,0.0087,20,21.17,22,20.94,0.23000000000000043,1.0983763132760287,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Sweden,F,1792.766655918093,0.0,0.0,1.0,1.0,1.0,0.29225,0.064,0.012,0.002,0.0005,0.0,0.70775,0.22825,0.052000000000000005,0.01,0.0015,23,20.94,23,16.67,4.27,25.614877024595074,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Congo DR,K,1804.191206108781,0.0,0.0,1.0,1.0,1.0,0.16555,0.0431,0.0102,0.00245,0.0004,0.0,0.83445,0.12245,0.0329,0.007750000000000001,0.0020499999999999997,24,18.59,24,18.47,0.120000000000001,0.6497022198159231,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Bosnia-Herzegovina,B,1675.5395580180304,0.0,0.0,1.0,1.0,1.0,0.1805,0.02645,0.0041,0.00065,5e-05,0.0,0.8195,0.15405,0.022350000000000002,0.0034500000000000004,0.0006,25,18.33,25,18.72,-0.39000000000000057,-2.0833333333333366,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Ghana,L,1679.3049260273535,0.0,0.0,1.0,1.0,1.0,0.1119,0.02395,0.00245,0.0003,0.0,0.0,0.8881,0.08795,0.0215,0.00215,0.0003,27,17.21,26,17.2,0.010000000000001563,0.05813953488373002,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Cape Verde Islands,H,1692.993244822014,0.0,1.0,0.0,0.0,1.0,0.04245,0.0135,0.00285,0.0003,0.0,0.0,0.95755,0.028950000000000004,0.01065,0.00255,0.0003,26,15.97,27,16.01,-0.040000000000000924,-0.2498438475952587,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Netherlands,F,2000.7626913022912,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,15.0,28,15.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Japan,F,1954.9668103896377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29,15.0,29,15.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Germany,E,1940.1450694794064,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,15.0,30,15.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Ivory Coast,E,1823.723032454427,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31,15.0,31,21.8,-6.800000000000001,-31.19266055045872,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
South Africa,A,1693.614617167326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32,15.0,32,15.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Curaçao,E,1590.2975033938003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33,5.0,33,5.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Czechia,A,1731.2587132929823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34,5.0,34,5.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Haiti,C,1657.7903422759043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35,5.0,35,5.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Iran,G,1873.4078788308684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36,5.0,36,5.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Iraq,I,1661.1474098625897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37,5.0,37,5.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Jordan,J,1715.5967031705195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38,5.0,38,5.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
New Zealand,G,1678.9442908209887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39,5.0,39,5.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Panama,L,1753.9772103673267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40,5.0,40,5.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Qatar,B,1549.5494030220432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41,5.0,41,5.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Saudi Arabia,H,1705.9341181708846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42,5.0,42,5.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Scotland,C,1800.6524904944006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43,5.0,43,5.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
South Korea,A,1825.9460475707715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44,5.0,44,5.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Tunisia,F,1648.6081559732288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45,5.0,45,5.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Turkey,D,1891.3502864268487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46,5.0,46,5.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Uruguay,H,1907.5228774752184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47,5.0,47,5.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Uzbekistan,K,1723.1994397509068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48,5.0,48,5.0,0.0,0.0,2026-06-30T19:08:42.793067+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
